gene_name_all,S1,S2,S4,S5,S6,S7,S8,S9,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S63,S64,S65,S66,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80
NSD2,5166.35109042568,4675.68608138363,6329.733421566,5024.14979768231,6280.00482458424,6131.13011571831,7539.90459085667,6020.10911277638,6023.55024019235,7237.08383590797,6077.84718505005,7073.15697643527,6847.91482043008,6340.0940724612,5592.03233979247,5769.40674278826,6037.72196043514,5531.36029136198,5404.18492682474,4929.99103711785,6100.06150794231,6085.41156064775,6557.83369381622,5288.33956247848,5082.58187187577,5068.90916006199,4468.50234496276,4824.1276332052,4352.91402926053,4362.24284193857,4297.41479746726,3342.61551910621,5754.39996560917,5123.9971694,4227.23809312554,4454.32851518022,6000.85037692192,2597.69778670521,2425.34707420407,1918.82932901624,2701.58733976277,1608.37711896734,2406.65387613527,3572.0907485462,3020.75464726617,2927.61096570783,3647.93681585139,3519.26171261888,3055.79848450189,3327.15025372186,3127.81441427207,2763.74970526431,3479.14111586387,3449.94304913908,3116.88988173524,2671.7393936676,2604.95808882314,2750.89332856018,2036.24977961945,2771.97072446583,2488.63086022634,3641.8324414083,2846.63529445279,3586.33024868521,3361.12580751654,4192.39635453022,1969.46390199854,3167.36512628902,2916.85330608427,3150.09211010961,2919.78104656706,3133.77951109244,2917.59445473528,3172.9840128843,3828.45635293838
SH3D19,340.565181548432,339.038899701792,315.098208990644,308.629031065046,208.918614752983,247.9498467099,259.648369437771,267.322192226104,250.723785694373,283.734288104102,200.641380567603,224.771265710995,275.711447596586,263.67017994639,246.7694812871,208.903163749703,241.780281179485,233.242794338202,241.00735862546,190.123379001171,271.971406637774,272.364042520954,232.429586324324,207.911202164548,205.509469835686,238.431934620967,191.352989305589,286.921825370629,279.815284884517,206.218125577698,230.729297563178,168.208194996717,297.251382560709,242.443566027522,179.841507813832,161.819123932181,249.888257184006,451.721127805345,353.807081690986,344.339497224373,482.931175865119,324.613593109875,337.529608274173,492.880414063641,309.110553383665,325.733216046818,450.062027066766,515.449631398257,433.159238933578,475.48172545503,462.67216173847,406.277235198048,590.715449070571,510.521459687492,464.145208860928,389.837152204245,456.079442930716,515.496406976583,419.75722537992,545.978469799167,396.704519120356,455.403448002989,447.970793485503,463.797831682143,497.190446680978,540.092545906134,298.713116876999,479.237158141408,414.911460310093,445.966601206436,516.824837192711,486.280643923841,465.61830437168,344.354753007713,705.693309140901
STIM2,268.183389086871,282.005232412409,284.282157030964,390.187329189583,345.42510956349,330.261531086108,477.551959094238,351.00795211786,391.226101146574,441.557726667956,335.670114852961,434.637513125542,430.459118757696,308.47622916112,400.465305526814,302.956774978929,351.676163841929,261.464313453203,307.904406266607,409.246185439817,380.020245911896,393.169302714111,432.847558934402,383.400832468093,274.310003670168,365.37971230893,296.023041871377,344.06294248599,287.750536853751,365.462685920205,276.723398386223,218.189727429226,349.932308479184,411.172640440275,285.742812593673,317.14255360522,367.233331737217,369.752166141671,372.514390959148,242.75586407156,374.829717240241,321.880605398896,313.470423238604,497.489707338479,388.758874028875,365.578253056838,423.245009362077,333.199981085202,297.602070243075,294.412129645273,321.257912420615,278.836408706783,328.548456087184,240.407352192198,169.602822597788,228.194401552851,217.151552674527,358.015319096671,327.885224733992,330.400476667912,349.250760240372,476.613611760568,414.191760537326,432.157327376312,396.595302551971,464.474850653711,200.596591369369,302.624277854456,279.659790467727,382.941479114308,216.507607077788,276.001742625258,282.069939535823,292.307484997952,321.134613639443
NKX3-2,113.319248907569,132.847244582451,116.80165994308,132.030977607208,130.692026004887,113.09414345367,142.849487250756,114.105007981222,143.103756392189,183.084252156247,159.409540240535,169.797991532043,152.062709001476,196.49637742279,172.308250415778,191.033494747584,198.478964025323,182.234057002752,213.882371781827,159.425407927578,170.371863536702,190.71817227931,186.509525022697,221.84746897846,240.02284655552,195.293545266697,191.291644863006,132.09251474005,135.891399034645,137.681691015566,154.225607823198,144.798251607316,107.640109855821,136.786531469205,92.5626336410319,84.0604694192958,132.75621219403,647.981656760751,580.963361905372,623.089442132076,630.12588648083,644.823502487468,474.431640106623,747.504324012839,615.380722032367,570.101444775335,656.527515582263,658.371234901803,633.194121782469,658.65232030229,723.27140091955,612.895804890498,888.912797662583,870.750573973792,731.417687764479,713.114098836344,629.907890766982,613.60659424603,592.435958481742,553.928991198883,519.543690094813,560.337867701757,522.015663429347,571.375924970724,576.008685978192,890.022541144867,469.722898992764,735.544734644562,686.818940964227,636.252619347312,762.253811056859,757.876466511362,735.580869742806,685.36602513269,918.520511033896
MFSD10,818.771810191775,898.709557210953,1011.26094726332,1122.21443816844,793.817938174601,689.117101114239,1048.91304566959,794.830543193119,924.446373953426,1031.91133141553,957.927705834835,961.687057008556,1063.76109755903,812.75423969493,932.386373916565,887.913206115288,948.79358521963,908.484985223106,1075.07928821256,1107.53102584355,1294.96112029165,1176.28433533964,1211.20136768005,1071.64526133569,945.807609808379,1086.30962816282,955.165051657921,960.087866137556,946.146781385145,1056.75451248972,970.798035030132,877.778822170667,990.208948913848,933.194173685316,869.683783778738,808.41234454572,1081.22583615561,1228.24555396976,1282.12813570492,1517.52914088711,1307.91158684368,1501.99098075456,920.922244879186,1429.78307143606,1160.60952561373,1114.981508099,1202.41727328432,1430.88193716372,1342.14089279052,1331.56719712387,1476.41733860542,1200.22234154673,1666.15571762951,1688.56421711317,1484.34992304793,1419.00587213273,1257.95907499103,1171.30049418456,1024.96522394225,1111.2372299059,983.181284783012,1121.49509553423,1019.94412918181,1212.43673874502,1312.45944241701,1961.29042203934,1001.35889971791,1331.16372709399,1341.87929075682,1241.60582896709,1446.67409237424,1431.47760646631,1361.5264276773,1479.75788136836,1890.1810575441
GLRB,111.380147436408,98.7399395814618,74.2109548878179,108.221816821224,86.510291599822,120.758149162607,114.703525801828,72.6641378317835,129.523749765855,89.6159855896967,94.1265808024144,81.0763019536303,112.476166838992,82.34844314251,76.039547390273,82.0393685646838,77.7960309029638,107.31142786567,97.4079309987024,87.7618051597794,73.4354391044735,63.8709205567032,112.789895894194,61.0469705547347,70.7581236615997,70.6358493756858,71.1693483495546,97.044093678897,67.1868971946722,99.1952651196874,98.9304746193571,86.7211389287207,59.7151019309177,71.9323471657293,45.4165915505496,96.793473254896,86.3828973123769,66.9603260948534,68.2562772506977,61.2729277375671,63.4955912640565,73.1329777748131,50.9744609756105,101.696667628316,52.5555517582091,63.9316777233646,94.4269639496607,82.4410943620374,67.1894230100362,73.2376607992897,114.831733376034,71.4656217469638,122.544959419631,86.2779796186897,83.4108034368455,54.8599417435472,92.5772392642345,77.9076098472508,62.5154048878509,55.5009656126328,81.8085654012185,93.919180744718,91.4035323412104,75.8572158965344,80.5473457466927,82.8383694280809,57.5167715469905,82.8008369929524,90.9983649808961,72.7497910417429,98.6597394155127,58.4910813461855,68.0081262941457,86.1640811534545,96.8173918284588
BST1,3.65025287484263,15.7362248523258,10.0308408864752,7.26255937295319,4.02148439223608,6.15945373099099,12.4576441278526,9.21184094521589,8.87380127730435,14.6127486731702,7.79396011367176,8.67213736818521,2.42105538203039,8.0867002828857,6.2771098498173,5.94005977855635,7.27585734606108,6.65559196632159,4.69426559767485,3.70621640073707,18.6115500046343,11.4965441210322,6.82688763297325,4.87933713240279,12.0651423384937,5.65452351859062,1.30894914334875,4.60764636780549,3.64793432001189,5.62917364455848,4.59384411633368,19.0027301432569,8.54027164150868,7.99145893575521,6.74745518210201,14.2198023235223,7.51990913495304,10.3275560675352,9.66729548219492,14.3955891431665,3.67844035332295,9.13958139211469,15.1841389049765,8.7845597015403,11.1358012075839,17.9587838689864,13.9269051758911,12.7994971531143,16.5986567909339,19.1245373466412,7.45791054690751,8.97876219488014,22.9544781059366,14.8990146112887,12.9653030140082,11.9578537346641,8.72311003655699,3.79842533014093,5.6433931962345,3.2061167418795,5.61795469294262,9.52837650089995,7.79451215261458,17.1347663799137,10.3157100245466,10.797484478721,6.10459635221107,7.16049835447643,12.8726609789535,13.9826026716765,11.9303729571068,9.92834967081355,9.72250368439235,21.2578832490909,12.2193846618656
RAPGEF2,773.819898299393,778.285977973301,969.635859190422,675.404716236556,1096.99014358391,1107.36988109826,1384.50518369214,1359.62035213309,1321.57202690137,1339.99271711471,1080.49485590806,1306.62537506575,1280.87388285245,1660.26277057375,1601.27930158619,1651.1457773359,1556.91300377052,1528.38595051407,1407.44172434441,1272.52744288237,1405.54443586283,1593.2831116828,1494.93447561749,1577.33969818688,1560.66185865331,1400.74065801158,1408.19756371428,832.201762231365,821.875050444718,766.925695730213,772.25358082871,567.717153527969,1192.33420331435,1046.54108682694,844.684836709265,1333.54216974943,1159.59640288892,681.549521307516,500.315220721722,387.1333590021,679.158107941408,317.813585090737,635.743600109382,1066.93775470452,858.713095415984,769.002421905585,995.942249984086,1351.57874641573,1139.9292116645,1304.23068124738,1074.15011800627,1148.87584241998,2573.56020067821,2339.11101708015,1778.68080058237,1520.73748619052,1824.86369585513,750.886379785025,450.986434708716,699.189136825373,805.151485933116,1016.56025148685,973.486757634613,1064.46779250186,1042.61516771706,1537.05875652276,755.540045490616,1078.012868905,1129.49944860847,1100.86382499613,1737.67172437955,1506.60330858271,1739.29211596422,1489.77702145922,1972.13663701111
HGFAC,20.2093599887554,39.0070654679588,58.438413895441,33.1394754108645,32.0616716106574,41.7787689995385,50.6683599798606,34.4021092011109,32.2556430857229,59.1977957586343,50.4259695976594,75.0615090452148,47.3474135334235,59.6209029177161,54.238523412765,53.7489312339526,44.5444635596942,48.4708658809732,122.043598437891,115.750264918802,161.534082151348,133.747514439366,128.612699487114,88.8077828679439,65.9883922737721,95.157490968481,66.9516933732657,53.7806949715459,65.7769520297119,60.8658575589438,60.5625415033698,44.5767547451272,66.9851901041849,65.5895721922581,51.2961426323908,80.0446384451847,55.6734667531796,57.0002398550517,29.676086328445,32.58027631164,64.8406442046982,24.3972785914869,50.1375667205054,59.1133469058092,50.3363658529546,41.4888545343125,43.4307264977418,141.352417826592,136.148644953421,133.548851939572,150.816118491814,120.153914320767,165.495371097984,129.077477676483,117.32095079135,105.718025721391,92.8878912172192,41.5809537220212,70.2623908245441,49.5982713488596,54.1263646035654,60.3754678064442,64.6247411727968,62.0328348349783,41.1519315935359,162.374323040445,96.1283345424992,124.447545486893,130.006756872298,106.648698100326,118.736100391085,122.203332852,93.2555811356981,119.573802956057,148.673321840691
SNX25,257.737948989648,254.32842059801,318.928554365491,240.73673011663,321.749473220069,275.522570533926,366.081462206999,335.379230554194,289.209072791694,314.543360061106,315.852536930688,293.918202709218,357.598463221375,386.713604631847,371.420770232996,370.995342746794,373.222329724789,324.681850466496,404.69093343765,367.70134470067,427.910412013918,521.032186845489,412.580763623184,479.699739371997,431.071108675257,514.529886339793,443.352938894618,367.934001885784,348.658850082656,321.800301516938,333.860538466186,293.092828313436,368.111538763244,385.303078476861,317.797846842346,404.246619494156,386.491984378149,216.740606261968,208.834513682509,203.199512448317,260.200107767921,195.605378291646,167.961905312457,265.849691723396,234.026753762612,195.504104283751,270.794032230634,245.821947853238,259.238896725042,282.872861886933,300.706115888509,258.201032618039,302.127105390995,321.097469098982,285.3850287443,270.564655255998,266.542465291213,208.806471474446,146.883163469808,229.509774426188,194.911376524893,221.516662996493,265.721846134178,263.21254695119,246.606403119514,343.094149167883,132.792956964814,260.301388385422,223.78863909827,201.836781484557,255.011039737751,244.045223009132,272.926074734892,235.312010097711,289.514969295347
LRP2BP,6.41159249668467,4.17776807125648,2.61172945672373,8.01066817593296,3.56087476333107,6.07297112890406,4.75582108754352,4.17079420426317,2.21938542958923,2.61741770052558,10.3922671323733,14.0283596475956,3.19268827332913,6.50934475249716,18.5794712722622,36.1130611243365,3.57583411539323,5.0265888095552,9.89289507019482,3.95917496785564,7.50596847253911,2.38887167962603,20.6948665569316,4.09640186786701,4.16833963534575,10.9942191998197,1.30971462030454,11.9557272195018,9.1497198080382,3.31942183627683,9.71996847052638,5.81445795011353,9.05980169065667,6.20292954653933,7.50426211446745,3.05124012318226,8.18473499982173,4.06922762802966,3.77890453090207,13.3493800818262,11.7797483596146,8.23816136226371,11.9139300135231,8.98228284442467,26.1781169395359,10.5140926443577,16.596141775547,8.35933369340843,8.78824764447279,11.3892075535664,9.17459433754333,6.65002178726161,10.3515132989887,12.8072929413724,5.46442547908496,6.52238814155463,2.05198216318219,3.29675064388696,1.30275967776693,9.51987427037788,7.55522566626619,11.9644962882877,7.28184551292955,32.8864993097269,9.92680194565475,14.2999792119498,17.4751678878212,17.2384785979211,14.4006548818275,11.6420158177003,11.9275142803166,6.16202397648422,8.15181239767189,7.51811085455421,3.14731901194687
